query,article_id,article_title,neural_score,rank,is_correct
jobs equality,243C,243C. Composition of Panchayats,-0.9149658729553223,34,0
jobs equality,324,"324. Superintendence, direction and control of elections to be vested in an Election Commission",-0.9817602701187135,35,0
jobs equality,243D,243D. Reservation of seats,-0.9924278015136719,36,0
jobs equality,312A,312A. Power of Parliament to vary or revoke conditions of service of officers of certain services,-1.165575506591797,37,0
jobs equality,269,269. Taxes levied and collected by the union but assigned to the States,-1.280367333984375,38,0
jobs equality,320,320. Functions of Public Service Commissions,-1.3776283813476564,39,0
jobs equality,371D,371D. Special provisions with respect to the state of Andhra Pradesh,-2.81054208984375,40,0
religious institution management,26,"26. Freedom to manage religious affairs Subject to public order, morality and health, every religious denomination or any section thereof shall have the right",1.23084296875,1,1
religious institution management,30,30. Right of minorities to establish and administer educational institutions,0.517303125,2,0
religious institution management,28,28. Freedom as to attendance at religious instruction or religious worship in certain educational institutions,0.40808164062499996,3,0
religious institution management,27,"27. Freedom as to payment of taxes for promotion of any particular religion No person shall be compelled to pay any taxes, the proceeds of which are specifically appropriated in payment of expenses for the promotion or maintenance of any particular religion or religions denomination",0.39065475158691404,4,0
religious institution management,29,29. Protection of interests of minorities,0.3489906494140625,5,0
religious institution management,25,"25. Freedom of conscience and free profession, practice and propagation of religion",0.17292597656249997,6,0
religious institution management,243J,"243J. Audit of accounts of Panchayats The Legislature of a State may, by law, make provisions with respect to the maintenance of accounts by the Panchayats and the auditing of such accounts",-0.07556781349182129,7,0
religious institution management,244,244. Administration of Scheduled Areas and Tribal Areas,-0.10431315603256226,8,0
religious institution management,43,"43. A Participation of workers in management of industries The State shall take steps, by suitable legislation or in any other way, to secure the participation of workers in the management of undertakings, establishments or other organisations engaged in any industry",-0.10576812438964844,9,0
religious institution management,48,"48. Organisation of agriculture and animal husbandry The State shall endeavour to organise agriculture and animal husbandry on modern and scientific lines and shall, in particular, take steps for preserving and improving the breeds, and prohibiting the slaughter, of cows and calves and other milch and draught cattle",-0.126783549118042,10,0
religious institution management,375,"375. Courts, authorities and officers to continue to function subject to the provisions of the Constitution All courts of civil, criminal and revenue jurisdiction, all authorities and all officers, judicial, executive and ministerial, throughout the territory of India, shall continue to exercise their respective functions subject to the provisions of this Constitution",-0.14790236759185793,11,0
religious institution management,350,350. A Facilities for instruction in mother tongue at primary stage It shall be the endeavour of every State and of every local authority within the State to provide adequate facilities for instruction in the mother tongue at the primary stage of education to children belonging to linguistic minority groups; and the President may issue such directions to any State as he considers necessary or proper for securing the provision of such facilities,-0.17911178512573242,12,0
religious institution management,350,350. B Special Officer for linguistic minorities,-0.2286706579208374,13,0
religious institution management,239,239. Administration of Union territories,-0.22870463256835938,14,0
religious institution management,235,"235. Control over subordinate courts The control over district courts and courts subordinate thereto including the posting and promotion of, and the grant of leave to, persons belonging to the judicial service of a State and holding any post inferior to the post of district judge shall be vested in the High Court, but nothing in this article shall be construed as taking away from any such person any right of appeal which he may under the law regulating the conditions of his service or as authorising the High Court to deal with him otherwise than in accordance with the conditions of his service prescribed under such law",-0.25038104572296144,15,0
religious institution management,119,"119. Regulation by law of procedure in Parliament in relation to financial business Parliament may, for the purpose of the timely completion of financial business, regulate by law the procedure of, and the conduct of business in, each House of Parliament in relation to any financial matter or to any Bill for the appropriation of moneys out of the consolidated Fund of India, and, if and so far as any provision of any law so made is inconsistent with any rule made by a House of Parliament under clause ( 1 ) of Article 118 or with any rule or standing order having effect in relation to Parliament under clause ( 2 ) of that article, such provision shall prevail",-0.26597806549072267,16,0
religious institution management,339,339. Control of the Union over the administration of Scheduled Areas and the welfare of Scheduled Tribes,-0.3118452663421631,17,0
religious institution management,371G,"371G. Special provision with respect to the State of Mizoram Notwithstanding anything in this Constitution,",-0.313235986328125,18,0
